Grasp24
Date:,2025/04/16
Time:,10:55:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
285,574.583374,737.133972,180.678848,447.419739,724.451782,154.881973,,,,,,,883.128113,855.712280,435.360199,513.813538,663.390930,141.815598,809.754883,872.981567,268.757263,,,,,,,,,,,,
286,572.246094,737.207092,180.660629,446.034058,724.088684,153.937653,,,,,,,881.567627,855.351257,435.581238,512.138550,663.902771,140.383347,808.448547,872.783264,269.063721,,,,,,,,,,,,
287,570.031433,737.059631,180.460876,444.301758,723.748840,153.525604,,,,,,,880.448914,855.020691,435.646484,510.880219,663.989075,139.053543,805.826050,872.752258,269.430664,,,,,,,,,,,,
288,568.930420,736.563660,180.022812,442.524414,723.691101,153.285797,,,,,,,879.183838,854.642273,435.787994,508.883270,663.044312,139.489197,803.879028,872.624329,269.782074,,,,,,,,,,,,
289,567.544678,736.475403,179.153625,440.617462,723.560059,152.539948,,,,,,,877.703857,854.107178,435.815857,507.341919,662.732483,139.409012,802.545776,871.922180,270.351837,,,,,,,,,,,,
290,565.271729,736.749695,178.689407,439.409760,723.348633,151.337723,,,,,,,876.227661,854.087402,435.716675,505.978424,663.081116,137.902512,800.852905,871.841187,270.300934,,,,,,,,,,,,
291,563.520996,736.677307,178.296066,438.064087,723.184143,150.600540,,,,,,,874.973022,853.960938,436.035828,504.520477,663.203491,137.009415,799.409363,871.734558,270.266479,,,,,,,,,,,,
292,562.582642,736.139099,178.050995,436.348846,722.929871,149.891342,,,,,,,873.223328,853.602966,436.396454,503.020386,662.032715,137.561234,797.830750,871.291016,270.317535,,,,,,,,,,,,
293,561.354797,735.937622,177.555084,434.921326,722.749634,148.807220,,,,,,,872.112488,853.070740,436.126251,501.384705,661.715393,137.615417,796.906921,870.834045,270.404755,,,,,,,,,,,,
294,559.452332,736.129272,176.816895,433.793640,722.585205,147.705612,,,,,,,871.602112,852.601624,435.796417,500.466339,662.392395,135.925385,794.548645,871.184082,270.656311,,,,,,,,,,,,
295,557.930847,736.125366,176.075180,432.831329,722.405640,147.225052,,,,,,,870.758484,852.268982,435.791626,499.308289,662.586426,134.571152,792.496643,871.185852,270.916656,,,,,,,,,,,,
296,556.929871,735.940491,174.944778,431.123230,722.128784,146.319687,,,,,,,869.201599,852.043701,436.083435,498.009735,662.059021,133.842545,791.658691,870.536560,271.187408,,,,,,,,,,,,
297,556.179260,735.571777,174.503723,429.988403,722.004333,145.276077,,,,,,,867.980835,851.893188,436.012482,496.857422,661.468262,133.962204,790.846313,869.858398,270.869781,,,,,,,,,,,,
298,555.275635,735.234192,174.020706,428.819244,721.809631,144.418533,,,,,,,867.171570,851.604919,435.597412,495.509796,661.133057,133.647736,789.367798,869.913818,270.478760,,,,,,,,,,,,
299,553.565979,735.081421,173.489990,427.999634,721.636047,143.803986,,,,,,,865.764038,851.262146,435.315277,494.585175,661.343018,132.183029,787.985291,869.808228,270.486542,,,,,,,,,,,,
300,552.350586,734.841675,172.741821,426.773132,721.358765,143.386978,,,,,,,865.319214,850.591919,435.424805,493.682617,661.351807,130.630768,786.943420,869.663391,270.510040,,,,,,,,,,,,
301,550.795532,734.707153,171.669189,425.003296,721.058655,142.918976,,,,,,,864.415771,850.149475,435.297516,492.709045,661.285095,129.526917,785.816040,869.232910,270.511139,,,,,,,,,,,,
302,550.312988,734.512634,171.081802,424.476288,720.487488,142.053726,,,,,,,863.184082,850.081970,435.031433,492.055725,660.768005,128.717163,784.648376,868.622192,270.321533,,,,,,,,,,,,
303,549.384338,734.098755,170.422897,423.819794,720.058472,141.137466,,,,,,,861.521973,850.156860,435.191193,490.944336,660.329834,127.801918,,,,,,,,,,,,,,,
304,548.410034,733.708862,169.888168,422.968323,719.872375,139.872055,,,,,,,860.064026,849.751343,435.254944,490.042114,660.066162,127.132133,,,,781.862122,868.325378,270.808014,,,,,,,,,
305,547.644592,733.332642,168.891266,422.100647,719.629517,138.858353,,,,,,,859.540771,849.316650,434.900055,489.140015,659.705688,126.493378,,,,780.517639,867.942017,271.090515,,,,,,,,,
306,547.238220,733.265991,167.896423,420.733551,719.455627,138.259674,,,,,,,858.942505,849.054871,434.539093,488.366486,659.583984,125.349777,,,,779.180359,867.690674,271.037140,,,,,,,,,
307,546.219055,733.184937,167.091980,419.762238,719.458008,137.329269,,,,,,,858.823608,848.451599,434.672363,487.789215,659.587097,124.071907,,,,778.478455,867.231323,270.890930,,,,,,,,,
308,544.957764,732.978210,166.425003,418.963440,719.317749,136.523361,,,,,,,857.800476,847.824951,434.892578,486.854370,659.599915,122.951828,,,,777.964661,866.848572,270.603088,,,,,,,,,
309,543.792542,733.055237,166.155106,418.728394,719.174072,134.905594,,,,,,,856.383118,847.494751,434.720001,485.958923,659.806824,121.826103,,,,777.264160,866.433411,270.535309,,,,,,,,,
310,542.799866,732.807495,165.356644,418.372742,719.032837,133.761139,,,,,,,855.688232,847.332092,434.527588,485.370300,659.842285,120.947273,,,,776.618408,865.882690,270.546356,,,,,,,,,
311,542.268066,732.454346,164.221970,417.789215,718.897949,133.184525,,,,,,,855.190857,847.071289,434.458374,484.920013,659.408447,119.823448,,,,775.559509,865.667480,270.273438,,,,,,,,,
312,541.951843,732.290283,163.172119,416.405457,718.902527,132.297394,,,,,,,854.643982,846.790344,434.219391,484.124146,659.324524,119.227112,,,,774.631042,865.435425,269.963806,,,,,,,,,
313,541.620728,732.146912,162.303833,415.600555,718.787354,131.152985,,,,,,,853.698669,846.625671,433.984955,483.445129,659.198181,118.795952,,,,773.900635,865.280945,269.889648,,,,,,,,,
314,541.040039,731.916748,161.407883,415.427582,718.607422,129.781479,,,,,,,852.655212,846.350159,433.958954,483.010559,658.829590,118.168266,,,,773.035583,864.999634,269.882751,,,,,,,,,
315,540.446716,731.844177,160.989716,414.927856,718.662964,127.824295,,,,,,,852.011230,845.927734,433.563324,482.494385,658.582275,117.113792,,,,771.827759,864.670044,270.063324,,,,,,,,,
316,539.844482,731.718811,160.420471,414.454376,718.629822,126.664230,,,,,,,851.349365,845.646851,433.559784,481.927399,658.374634,115.805725,,,,770.977173,864.411377,270.111816,,,,,,,,,
317,539.454468,731.719543,159.429840,413.783386,718.495056,126.408279,,,,,,,851.081543,845.590942,433.577728,481.550751,658.215454,114.983040,,,,770.848206,863.962097,269.660675,,,,,,,,,
318,538.957642,731.462341,157.927917,413.797333,718.236328,125.652649,,,,,,,850.782471,845.330994,433.435791,481.113922,658.080688,114.668137,,,,770.491577,863.759399,269.009644,,,,,,,,,
319,538.468140,731.462952,157.192032,413.312927,718.113770,124.685226,,,,,,,850.411011,845.047302,433.127319,480.821045,658.108276,113.549644,,,,770.137207,863.334045,268.766388,,,,,,,,,
320,537.963501,731.423157,156.623367,412.777069,717.958435,123.734848,,,,,,,849.867859,844.782471,433.033569,480.568970,658.085999,112.115852,,,,769.534607,863.006287,268.693878,,,,,,,,,
321,537.723572,731.247314,156.208496,412.851074,717.801697,122.037712,,,,,,,849.388428,844.498779,432.974365,480.326599,657.839417,110.827911,,,,769.003479,862.632141,268.800751,,,,,,,,,
322,537.318726,730.954590,155.352814,413.134674,717.608826,120.582481,,,,,,,848.681396,844.219666,432.813843,480.341797,657.528748,110.022713,,,,768.431641,862.234802,268.806702,,,,,,,,,
323,537.005798,730.689819,154.109833,412.973358,717.449341,119.576271,,,,,,,848.164917,844.103760,432.614594,480.334869,657.376648,109.353783,,,,768.245728,861.893616,268.635223,,,,,,,,,
324,537.032898,730.341492,153.026566,412.551331,717.195801,118.752647,,,,,,,847.798157,844.098389,432.273254,480.287994,657.173218,108.045265,,,,767.971802,861.565796,268.114838,,,,,,,,,
325,537.318176,729.878235,152.118286,412.352570,716.953003,118.136765,,,,,,,847.378418,844.118225,432.005157,480.493835,656.863220,106.635040,,,,767.946777,861.204834,267.628632,,,,,,,,,
326,537.411255,729.520569,151.368698,412.680206,716.638245,116.553093,,,,,,,847.112732,843.876038,431.914154,480.636505,656.583008,105.363411,,,,,,,,,,,,,,,
327,537.401062,729.174988,150.654984,413.139954,716.150757,114.677879,,,,,,,846.878479,843.732422,431.506989,481.026367,656.422668,103.963577,,,,,,,767.676575,860.935669,266.680786,,,,,,
328,537.264221,728.836609,149.654938,413.395050,715.771667,113.597504,,,,,,,846.456360,843.574463,431.439362,481.553955,656.363281,102.466515,,,,,,,767.573608,860.565552,266.222839,,,,,,
329,537.441833,728.562622,148.550201,413.538788,715.386841,112.556870,,,,,,,846.043945,843.336243,431.272308,481.817291,656.265686,101.446777,,,,,,,767.484253,860.314697,265.774933,,,,,,
330,537.873840,728.361877,147.251587,413.586761,715.055603,110.967094,,,,,,,845.563171,843.225037,431.181610,481.905823,655.864380,100.184715,,,,,,,767.438538,860.096558,265.446106,,,,,,
331,538.197632,728.094604,146.248734,414.153595,714.673584,109.599693,,,,,,,845.111694,843.126953,431.142365,482.501495,655.587463,98.228180,,,,,,,767.250732,859.921753,265.258301,,,,,,
332,538.605103,727.677490,145.285156,414.599579,714.179810,108.682732,,,,,,,844.710571,842.943420,431.075684,483.153351,655.104370,96.900658,,,,,,,766.964172,859.949280,265.290863,,,,,,
333,539.176941,727.187500,144.383423,414.860565,713.935913,108.484451,,,,,,,844.381836,842.835205,430.983856,483.488739,654.812439,96.484428,,,,,,,766.736023,859.800903,265.300873,,,,,,
334,539.475098,726.947449,143.462067,414.850250,714.028687,108.593300,,,,,,,843.951233,842.632996,430.857849,483.134369,654.917786,96.417229,,,,,,,766.571777,859.668213,265.248291,,,,,,
335,539.845764,726.676453,143.031616,414.840576,714.062988,108.727242,,,,,,,843.509460,842.525940,430.718201,483.035065,654.825867,96.409950,,,,,,,766.573853,859.382629,265.005463,,,,,,
336,540.074768,726.458374,142.847626,414.927124,714.152100,108.719109,,,,,,,843.707214,842.216736,430.393372,483.106079,654.667664,96.317581,,,,,,,766.548096,859.170349,264.774963,,,,,,
337,540.117188,726.359253,142.860992,415.097260,714.252014,108.715652,,,,,,,843.653015,842.031189,430.116394,483.025208,654.513855,96.285950,,,,,,,766.483154,858.975159,264.431549,,,,,,
338,540.376587,726.260803,142.786484,415.205841,714.346497,108.679482,,,,,,,843.420166,841.948059,429.953796,483.042389,654.463074,96.291824,,,,,,,766.196838,859.009094,264.348450,,,,,,
339,540.552490,726.134644,142.726624,415.266449,714.451599,108.617470,,,,,,,843.275818,841.860413,429.763672,483.100037,654.467529,96.288284,,,,,,,766.852417,858.670654,264.077789,,,,,,
340,540.703491,725.993591,142.719376,415.281219,714.463135,108.589424,,,,,,,843.256897,841.765503,429.646301,483.083099,654.319153,96.311859,,,,,,,766.717224,858.585815,263.564575,,,,,,
341,540.685730,726.000427,142.729309,415.382690,714.447021,108.678169,,,,,,,843.113708,841.678589,429.460480,482.970215,654.323120,96.311646,,,,,,,767.112183,858.480774,263.286011,,,,,,
342,540.642456,726.005310,142.787964,415.278442,714.450317,108.629776,,,,,,,842.975403,841.593811,429.201019,482.949432,654.339661,96.312195,,,,,,,767.139282,858.465942,263.108093,,,,,,
343,540.624268,726.030457,142.737442,415.234558,714.460938,108.646751,,,,,,,842.865479,841.521545,429.018829,482.893524,654.355713,96.332474,,,,,,,767.131531,858.395325,262.913025,,,,,,
344,540.540161,726.045898,142.648376,415.227264,714.451782,108.653267,,,,,,,842.835754,841.370850,428.838745,482.881958,654.355408,96.341904,,,,,,,767.168274,858.406616,262.630249,,,,,,
345,540.567383,725.980652,142.543137,415.226898,714.445190,108.713799,,,,,,,842.638977,841.459961,428.542877,482.900208,654.254883,96.344841,,,,,,,767.257568,858.332825,262.349182,,,,,,
346,540.478088,726.049622,142.483948,415.164642,714.456116,108.672707,,,,,,,842.512329,841.420837,428.363037,482.792236,654.274658,96.251411,,,,,,,767.315796,858.313782,262.142395,,,,,,
347,540.411804,725.971741,142.392670,415.191681,714.366577,108.619598,,,,,,,842.423584,841.447327,428.258575,482.719818,654.280945,96.276070,,,,,,,767.489624,858.262268,261.926575,,,,,,
348,540.409180,725.952881,142.287811,415.128601,714.353821,108.618446,,,,,,,842.432922,841.350098,428.167114,482.666534,654.203491,96.241493,,,,,,,767.420349,858.176941,261.738617,,,,,,
349,540.505676,725.890137,142.159409,415.039886,714.369141,108.594322,,,,,,,842.377136,841.363647,428.099182,482.718292,654.088013,96.215942,,,,,,,767.325012,858.033447,261.726715,,,,,,
350,540.417725,725.843079,141.828522,415.004425,714.377319,108.562393,,,,,,,842.348572,841.237305,428.143829,482.638489,653.997803,96.162422,,,,,,,767.361206,857.958496,261.645447,,,,,,
351,540.429382,725.824341,141.670929,414.984283,714.371277,108.560753,,,,,,,842.731995,841.064819,427.696594,482.644623,654.034485,96.133125,,,,,,,767.365479,857.748230,261.584930,,,,,,
352,540.427551,725.839966,141.599060,414.967529,714.277954,108.578026,,,,,,,842.709595,841.047974,427.990417,482.571930,653.947266,96.040031,,,,,,,767.155945,857.600098,261.714996,,,,,,
353,540.399536,725.809753,141.463303,414.940460,714.365784,108.510773,,,,,,,843.006531,840.912292,427.747864,482.561584,654.007568,96.030693,,,,,,,766.913696,857.492310,261.831329,,,,,,
354,540.436218,725.799622,141.400848,414.896027,714.396423,108.474739,,,,,,,842.727356,841.132568,428.082520,482.571075,654.022339,95.989784,,,,,,,766.789795,857.368347,261.863037,,,,,,
355,540.423828,725.798523,141.408875,414.908203,714.387695,108.516922,,,,,,,842.438904,841.171143,428.243011,482.470276,653.941467,95.882820,,,,,,,766.856262,857.248718,261.868011,,,,,,
356,540.469116,725.832153,140.984985,415.274841,714.344177,108.234375,,,,,,,842.530457,841.236877,428.175629,482.442505,653.833435,95.851089,,,,,,,766.843445,857.236023,261.794556,,,,,,
357,540.526978,725.847534,140.823257,415.114990,714.388733,108.261978,,,,,,,842.568481,841.339050,428.104523,482.489502,653.867981,95.869286,,,,,,,766.784546,857.247192,261.703796,,,,,,
358,540.509766,725.828552,140.812302,414.898285,714.401794,108.395332,,,,,,,842.587341,841.363098,428.056824,482.500153,653.822021,95.899078,,,,,,,766.858948,857.246155,261.595703,,,,,,
359,540.538269,725.840576,140.804413,414.792145,714.398499,108.527092,,,,,,,842.651184,841.403137,428.063721,482.464508,653.812256,95.828270,,,,,,,766.875549,857.237793,261.598602,,,,,,
360,540.468750,725.853088,140.844635,414.798157,714.391357,108.543510,,,,,,,842.844299,841.494568,428.014923,482.463898,653.820923,95.802208,,,,,,,767.092468,857.123962,261.565643,,,,,,
361,540.448181,725.836731,140.832367,414.783875,714.404480,108.435562,,,,,,,842.814087,841.522949,428.052063,482.467468,653.824097,95.802574,,,,,,,767.190674,857.172668,261.526947,,,,,,
362,540.344421,725.774170,141.055618,414.860199,714.398438,108.433250,,,,,,,842.948486,841.597229,428.041351,482.481537,653.904419,95.781387,,,,,,,767.238037,857.119812,261.474121,,,,,,
363,540.371460,725.788147,141.315598,414.784973,714.409485,108.345085,,,,,,,842.743835,841.680969,428.169128,482.517975,653.983215,95.821518,,,,,,,767.314087,857.079590,261.532166,,,,,,
364,540.416382,725.852966,141.022018,414.799011,714.418884,108.309944,,,,,,,842.723083,841.740601,428.212830,482.555237,653.878906,95.855698,,,,,,,767.385071,856.990356,261.578918,,,,,,
365,540.481445,725.980957,141.139832,415.081543,714.450256,108.057281,,,,,,,842.692078,841.752991,428.191864,482.568054,653.924011,95.844482,,,,,,,767.482727,856.911011,261.566101,,,,,,
366,540.463989,725.992676,141.209198,415.242645,714.371216,107.917877,,,,,,,842.777954,841.719849,428.139862,482.529602,653.877075,95.770363,,,,,,,767.787537,856.868591,261.269012,,,,,,
367,540.352417,725.919312,141.373306,414.977753,714.419006,108.076653,,,,,,,842.740356,841.638367,428.177521,482.615417,653.901855,95.890732,,,,,,,767.813782,856.772949,261.464722,,,,,,
368,540.393188,725.977417,141.247620,415.126617,714.368347,107.950630,,,,,,,842.627136,841.653564,428.244049,482.654572,653.849182,95.798447,,,,,,,767.610718,856.685486,261.594391,,,,,,
369,540.452881,725.983582,141.117020,415.261871,714.357117,107.841019,,,,,,,842.592590,841.662292,428.269226,482.595123,653.881104,95.776436,,,,,,,767.536377,856.578308,261.636414,,,,,,
370,540.468201,725.980957,141.094070,415.253418,714.365479,107.804375,,,,,,,842.599731,841.579895,428.254303,482.647491,653.854980,95.764252,,,,,,,767.574951,856.567017,261.586029,,,,,,
371,540.385376,725.992126,141.125107,415.264374,714.362976,107.829224,,,,,,,842.595642,841.553223,428.280457,482.679474,653.927979,95.734001,,,,,,,767.614014,856.573486,261.547699,,,,,,
372,540.424194,726.029419,141.064438,415.211578,714.371582,107.790176,,,,,,,842.674255,841.440613,428.241577,482.690948,653.942810,95.674194,,,,,,,767.744080,856.405518,261.578827,,,,,,
373,540.332031,726.030334,141.109161,415.167297,714.369141,107.746773,,,,,,,842.627747,841.452271,428.252808,482.603699,653.893066,95.662186,,,,,,,767.776611,856.380859,261.554504,,,,,,
374,540.263489,726.105164,141.131210,415.153534,714.380859,107.586548,,,,,,,842.565918,841.390747,428.188293,482.654663,653.841858,95.705940,,,,,,,767.790527,856.272461,261.485168,,,,,,
375,540.148560,726.147034,141.147583,415.067017,714.399963,107.518120,,,,,,,842.594238,841.368286,428.249176,482.664124,653.981445,95.617455,,,,,,,767.690491,856.307922,261.510254,,,,,,
376,540.029358,726.161133,141.164169,415.063660,714.307068,107.489830,,,,,,,842.665710,841.331787,428.174713,482.493408,653.995850,95.680786,,,,,,,767.694519,856.221252,261.461395,,,,,,
377,539.872192,726.315674,141.150986,414.957794,714.326599,107.277740,,,,,,,842.618164,841.273804,428.164886,482.492401,654.012878,95.704567,,,,,,,767.712891,856.159363,261.421814,,,,,,
378,539.723511,726.421631,141.106888,414.957825,714.335876,107.071571,,,,,,,842.507263,841.295471,428.221710,482.512543,654.018066,95.693916,,,,,,,767.807190,856.019531,261.389496,,,,,,
379,539.624512,726.534973,141.102570,415.028351,714.241028,107.120804,,,,,,,842.472595,841.220398,428.238922,482.440002,653.973206,95.690628,,,,,,,767.859192,855.876953,261.302917,,,,,,
380,539.477295,726.680664,141.099442,414.860779,714.256409,106.921463,,,,,,,842.523315,841.157349,428.217590,482.436737,654.102173,95.650696,,,,,,,767.832397,855.881409,261.244202,,,,,,
381,539.327454,726.733765,141.020706,414.900604,714.248657,106.822426,,,,,,,842.605774,841.063293,428.196198,482.376709,654.037109,95.694382,,,,,,,,,,,,,,,
382,539.219666,726.703491,140.909348,414.837555,714.234558,106.475731,,,,,,,842.609558,841.041199,428.222351,482.385040,653.995972,95.640511,,,,,,,,,,768.480347,855.357422,260.953278,,,
383,539.059692,726.886963,140.822205,414.871368,714.254150,106.192467,,,,,,,842.519653,841.001587,428.238556,482.321075,654.152954,95.591652,,,,,,,,,,768.586975,855.244202,260.954285,,,
384,538.944092,726.965881,140.739090,414.857452,714.286865,105.910965,,,,,,,842.289551,841.182190,428.209900,482.266815,654.199158,95.486809,,,,,,,,,,,,,,,
385,538.739563,727.042175,140.771912,414.830627,714.298828,105.737381,,,,,,,842.453430,840.911865,428.307678,482.276794,654.328979,95.298004,,,,,,,,,,,,,,,
386,538.806641,727.069153,140.525497,414.838104,714.213135,105.506584,,,,,,,842.306335,841.044678,428.247833,482.336395,654.417297,95.112671,,,,,,,,,,,,,,,
387,538.765930,727.113098,140.327499,414.841370,714.179993,105.222855,,,,,,,842.464905,840.790222,428.340546,482.276306,654.479248,95.012062,,,,,,,,,,,,,,,
388,538.784119,727.097290,140.097137,415.037842,714.147156,104.741676,,,,,,,842.439758,840.765625,428.374420,482.267273,654.506653,94.837646,,,,,,,,,,,,,,,
389,538.823547,727.108032,139.916779,415.160919,714.171570,104.416573,,,,,,,842.308228,840.674133,428.471710,482.348907,654.494385,94.685440,,,,,,,,,,,,,,,
390,538.759827,727.014282,139.679794,415.104370,714.085388,104.257080,,,,,,,842.355896,840.640381,428.614288,482.409668,654.507751,94.298737,,,,,,,,,,,,,,,
391,538.798828,727.028870,139.549606,415.043945,714.042175,103.668839,,,,,,,842.406250,840.631958,428.649872,482.496063,654.514465,94.051651,,,,,,,,,,,,,,,
392,538.611938,726.766357,139.523041,415.111725,713.977661,103.442932,,,,,,,842.220642,840.673035,428.698792,482.509521,654.492188,93.851036,,,,,,,,,,,,,,,
393,538.812317,726.854797,139.293839,415.060394,713.978455,103.407959,,,,,,,842.790955,840.435974,428.372620,482.566772,654.503845,93.780479,,,,,,,,,,,,,,,
394,539.024780,726.815186,139.064789,414.943268,713.996948,103.394363,,,,,,,842.804443,840.497375,428.547516,482.684235,654.452515,93.572609,,,,,,,,,,,,,,,
395,539.043945,726.729004,139.034561,414.825134,713.988770,103.391624,,,,,,,842.809326,840.512085,428.651459,482.750732,654.380859,93.555756,,,,,,,,,,,,,,,
396,538.854126,726.768311,139.184021,414.782440,713.920959,103.364723,,,,,,,842.761230,840.533630,428.788666,482.543701,654.422363,93.612740,,,,,,,,,,,,,,,
397,538.653992,726.797485,139.266266,414.741791,713.914612,103.223038,,,,,,,842.895813,840.402344,428.812897,482.437225,654.472473,93.776398,,,,,,,,,,,,,,,
398,538.621643,726.796143,139.321182,414.764801,713.931396,103.211952,,,,,,,843.001526,840.411621,428.891083,482.324371,654.411133,93.810654,,,,,,,,,,,,,,,
399,538.602295,726.671387,139.406540,414.762421,713.933533,103.237000,,,,,,,843.134583,840.384338,428.923767,482.287323,654.416077,93.893600,,,,,,,,,,,,,768.089844,853.411743,261.916046
400,538.345337,726.516968,139.639816,414.703308,713.825745,103.341072,,,,,,,843.131775,840.331848,428.971863,482.168610,654.380432,93.887627,,,,,,,,,,,,,768.191772,853.299744,261.915375
401,538.265564,726.550659,139.783310,414.669647,713.802551,103.402023,,,,,,,843.323120,840.256104,429.091278,482.069397,654.323242,94.023079,,,,,,,,,,,,,767.983215,853.346985,262.074402
402,538.258057,726.580750,139.882355,414.644653,713.708008,103.459061,,,,,,,843.446167,840.248718,429.150574,482.069061,654.297729,94.147270,,,,,,,,,,,,,768.033203,853.229248,262.286957
403,538.891296,726.181641,139.773819,414.551605,713.682922,103.446075,,,,,,,843.473328,840.275757,429.191132,482.639008,653.830505,94.086952,,,,,,,,,,,,,768.048706,853.136719,262.408020
404,538.341797,726.302002,140.079773,414.494507,713.598633,103.446838,,,,,,,843.601379,840.227539,429.268860,482.311768,653.889404,94.280777,,,,,,,,,,,,,767.841614,853.208679,262.499390
405,538.041687,726.321289,140.331512,414.488861,713.577820,103.488609,,,,,,,843.768921,840.244995,429.309784,482.229523,653.948547,94.427574,,,,,,,,,,,,,767.787537,853.228821,262.658752
406,537.958496,726.345581,140.414810,414.466583,713.479980,103.561829,,,,,,,843.958801,840.261536,429.270416,482.178650,653.980835,94.457962,,,,,,,,,,,,,767.781189,853.130859,262.715881
407,537.989319,726.342102,140.363892,414.443146,713.460999,103.601837,,,,,,,844.050964,840.304993,429.432709,482.237488,653.957886,94.379517,,,,,,,,,,,,,767.753479,853.077881,262.749390
408,537.988647,726.352844,140.446091,414.445129,713.463318,103.611786,,,,,,,844.307007,840.246704,429.528870,482.234497,653.975037,94.412941,,,,,,,,,,,,,767.668945,853.112000,262.811157
409,537.968689,726.351685,140.480469,414.427155,713.367676,103.654762,,,,,,,844.579407,840.300293,429.627472,482.233002,653.986389,94.455803,,,,,,,,,,,,,767.798645,852.987610,262.931305
410,537.906189,726.401245,140.576584,414.352234,713.353821,103.642921,,,,,,,844.700745,840.320068,429.750061,482.166199,654.000793,94.469040,,,,,,,,,,,,,767.832092,852.986938,263.030304
411,537.886597,726.348267,140.643829,414.294128,713.354919,103.678299,,,,,,,844.817627,840.378967,429.806091,482.202911,653.982544,94.441475,,,,,,,,,,,,,767.825317,852.946838,263.018982
412,537.769775,726.420837,140.800949,414.299286,713.278137,103.719925,,,,,,,844.923706,840.388855,429.916565,482.175568,654.006348,94.475311,,,,,,,,,,,,,767.868591,852.922546,263.093872
413,537.733704,726.405518,140.822556,414.367676,713.253418,103.775650,,,,,,,845.047241,840.458069,430.009613,482.135254,653.982605,94.578186,,,,,,,,,,,,,767.922852,852.822205,263.186371
414,537.743286,726.406555,140.826157,414.303223,713.254456,103.708481,,,,,,,845.192932,840.541077,430.087860,482.241028,654.092163,94.502350,,,,,,,,,,,,,767.857910,852.839966,263.243164
415,537.686340,726.540955,140.928986,414.294739,713.258484,103.679230,,,,,,,845.504578,840.504517,430.196930,482.187897,654.145569,94.460159,,,,,,,,,,,,,767.855530,852.787170,263.402618
416,537.742371,726.543030,140.974442,414.270477,713.247864,103.646355,,,,,,,845.605164,840.598572,430.328613,482.232239,654.120361,94.470123,,,,,,,,,,,,,767.935669,852.729187,263.809998
417,537.754272,726.529419,140.968994,414.295197,713.245911,103.721298,,,,,,,845.716553,840.696350,430.552460,482.261230,654.121765,94.465302,,,,,,,,,,,,,767.688232,852.685059,264.283508
418,537.718689,726.541138,141.075485,414.278168,713.253357,103.801544,,,,,,,845.953735,840.769592,430.717651,482.139832,654.119263,94.586914,,,,,,,,,,,,,767.561707,852.641235,264.485748
419,537.711304,726.618896,141.083603,414.237061,713.159912,103.780205,,,,,,,846.143860,840.957642,430.817230,482.222412,654.208862,94.548859,,,,,,,,,,,,,767.591614,852.628662,264.577972
420,537.695740,726.602600,141.022064,414.219818,713.130920,103.810349,,,,,,,846.362793,841.081726,430.932953,482.302063,654.296875,94.531891,,,,,,,,,,,,,767.677368,852.600342,264.736511
421,537.438599,726.726013,141.047333,414.215820,713.140137,103.812813,,,,,,,846.465515,841.259155,430.963989,482.360046,654.216187,94.436134,,,,,,,,,,,,,767.663879,852.588745,264.814117
422,537.651062,726.729309,141.137238,414.170990,713.165100,103.775642,,,,,,,846.818604,841.361694,431.141357,482.406799,654.202148,94.451279,,,,,,,,,,,,,767.115784,852.810181,265.260956
423,537.655579,726.838867,141.185516,414.365417,713.104919,103.499763,,,,,,,846.899048,841.431763,431.177643,482.377014,654.321411,94.464256,,,,,,,,,,,,,766.915771,852.858093,265.590057
424,537.717346,726.806396,141.176300,414.277893,713.160828,103.587761,,,,,,,847.180725,841.380615,431.286987,482.456512,654.311462,94.442078,,,,,,,,,,,,,766.809509,852.839172,265.723633
425,537.748108,726.801819,141.145813,414.406219,713.120056,103.482224,,,,,,,847.104675,841.480713,431.444519,482.519928,654.296204,94.458115,,,,,,,,,,,,,766.837830,852.910278,265.822449
426,537.678345,726.891418,141.169235,414.492523,713.116699,103.369209,,,,,,,847.467773,841.306274,431.639679,482.479401,654.307556,94.455338,,,,,,,,,,,,,766.860107,852.905518,265.938965
427,537.565125,726.911438,141.196442,414.497620,713.115906,103.426987,,,,,,,847.520020,841.356079,431.599396,482.472198,654.391357,94.436066,,,,,,,,,,,,,766.907043,852.843506,266.091736
428,537.603577,726.911377,141.218460,414.436798,713.100708,103.486275,,,,,,,847.948364,841.228088,431.243042,482.480408,654.400574,94.384315,,,,,,,,,,,,,767.061707,852.515137,266.361115
429,537.650391,726.902527,141.165955,414.415527,713.094177,103.512718,,,,,,,847.772156,841.352661,431.536072,482.540161,654.373108,94.342697,,,,,,,,,,,,,766.972168,852.487183,266.488800
430,537.607117,726.899902,141.164291,414.206879,713.159180,103.700981,,,,,,,847.729248,841.282471,431.865723,482.478668,654.432129,94.396774,,,,,,,,,,,,,767.090088,852.472473,266.606049
431,537.594788,726.927124,141.188446,414.320251,713.099121,103.635216,,,,,,,847.633484,841.266724,431.949982,482.474548,654.400818,94.390114,,,,,,,,,,,,,766.947388,852.496033,266.644043
